Longitud,Latitud,Fecha_Acc,AA_Acc,Hora_Acc,Localidad,Gravedad_Indicador_Tradicional,Con_Embriaguez
-74.08574012701,4.61616942587,2024-07-27,2024,6,LOS MÁRTIRES,Con Heridos,NO
-74.12532953207,4.67205423761,2024-07-29,2024,14,FONTIBÓN,Con Muertos,NO
-74.14287509976,4.65297790276,2024-09-27,2024,23,KENNEDY,Con Heridos,NO
-74.05818489537,4.67948953701,2024-09-28,2024,19,SUBA,Solo Daños,SI
-74.12348417227,4.47451295366,2024-10-24,2024,17,USME,Con Heridos,NO
-74.16705123713,4.57711081348,2024-10-24,2024,7,CIUDAD BOLÍVAR,Con Heridos,NO
-74.04331937555,4.73857311616,2024-10-23,2024,16,USAQUÉN,Con Heridos,NO
-74.05240026896,4.71358133103,2024-01-09,2024,13,USAQUÉN,Con Heridos,NO
-74.12004558031,4.67894061597,2024-01-09,2024,18,FONTIBÓN,Con Heridos,NO
-74.0888583181,4.6433487561,2024-01-11,2024,19,TEUSAQUILLO,Con Heridos,NO
-74.11449072544,4.54315484643,2024-01-11,2024,19,RAFAEL URIBE URIBE,Con Heridos,NO
-74.17254848068,4.63201513352,2024-01-11,2024,17,KENNEDY,Con Heridos,NO
-74.07876370137,4.64266607279,2024-01-11,2024,6,TEUSAQUILLO,Con Heridos,NO
-74.09910423343,4.71466395092,2024-01-11,2024,19,ENGATIVÁ,Con Heridos,NO
-74.09908679907,4.71463855615,2024-01-12,2024,21,ENGATIVÁ,Con Muertos,NO
-74.07010687177,4.68494074562,2024-01-11,2024,7,BARRIOS UNIDOS,Con Heridos,NO
-74.09775240009,4.60646051345,2024-01-11,2024,8,LOS MÁRTIRES,Con Heridos,NO
-74.07660586421,4.59164223595,2024-03-31,2024,9,CANDELARIA,Con Heridos,NO
-74.11114135685,4.74319306733,2024-04-01,2024,8,SUBA,Con Heridos,NO
-74.1243263859,4.57245622011,2024-03-31,2024,17,RAFAEL URIBE URIBE,Con Heridos,NO
-74.11864179845,4.52122847162,2024-04-01,2024,10,USME,Con Heridos,NO
-74.11317697586,4.51066600111,2024-04-01,2024,7,USME,Con Heridos,NO
-74.10811511462,4.74096307562,2024-04-01,2024,5,SUBA,Con Heridos,NO
-74.08468920179,4.58191623729,2024-04-01,2024,9,SAN CRISTÓBAL,Con Heridos,NO
-74.09865228113,4.60202642505,2024-03-31,2024,9,LOS MÁRTIRES,Con Heridos,NO
-74.14361146872,4.64557740849,2024-04-01,2024,0,KENNEDY,Con Heridos,NO
-74.15571896021,4.68310021233,2024-04-01,2024,22,FONTIBÓN,Con Heridos,SI
-74.14322523062,4.60275363362,2024-04-01,2024,5,KENNEDY,Con Heridos,NO
-74.07900241797,4.64659329875,2024-04-01,2024,16,TEUSAQUILLO,Con Heridos,NO
-74.04511807148,4.67914111122,2024-04-02,2024,17,CHAPINERO,Con Heridos,NO
-74.09554360096,4.61244254527,2024-04-02,2024,18,PUENTE ARANDA,Con Heridos,NO
-74.12105945532,4.61242115709,2024-04-02,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.08308474009,4.60058002688,2024-04-03,2024,12,LOS MÁRTIRES,Con Heridos,NO
-74.07464992419,4.60881480884,2024-04-03,2024,22,SANTA FE,Con Heridos,NO
-74.16677770798,4.62250293919,2024-04-01,2024,12,KENNEDY,Con Heridos,NO
-74.04719051388,4.71778223036,2024-08-31,2024,14,USAQUÉN,Con Heridos,NO
-74.14817569035,4.57343121348,2024-08-29,2024,15,TUNJUELITO,Con Heridos,NO
-74.0700277466,4.65046436187,2024-09-17,2024,16,TEUSAQUILLO,Con Heridos,NO
-74.1356023926,4.5748571739,2024-09-29,2024,4,TUNJUELITO,Con Heridos,NO
-74.02192232792,4.76143686021,2024-09-29,2024,16,USAQUÉN,Con Heridos,NO
-74.08195013105,4.57168574743,2024-09-25,2024,9,ANTONIO NARIÑO,Con Heridos,NO
-74.03891412203,4.79867943421,2024-09-29,2024,17,USAQUÉN,Con Heridos,NO
-74.12456242029,4.57172630717,2024-09-24,2024,2,RAFAEL URIBE URIBE,Con Heridos,NO
-74.12240324204,4.62906631348,2024-09-30,2024,23,KENNEDY,Con Heridos,NO
-74.11479917948,4.51123186537,2024-09-24,2024,9,USME,Con Heridos,NO
-74.09064052288,4.71912673287,2024-09-30,2024,18,SUBA,Con Heridos,NO
-74.14282289927,4.64476469523,2024-10-14,2024,0,KENNEDY,Con Heridos,NO
-74.11628902348,4.70355030489,2024-10-15,2024,13,ENGATIVÁ,Con Heridos,NO
-74.13132158701,4.68944114322,2024-11-07,2024,4,FONTIBÓN,Con Heridos,NO
-74.09079072659,4.59667393461,2024-11-08,2024,10,LOS MÁRTIRES,Con Heridos,NO
-74.09132269471,4.58953009011,2024-11-12,2024,5,ANTONIO NARIÑO,Con Heridos,NO
-74.04377160256,4.76804570371,2024-11-08,2024,13,USAQUÉN,Con Heridos,NO
-74.19988957827,4.62504274501,2024-11-08,2024,18,KENNEDY,Con Heridos,NO
-74.1078415293,4.65916348272,2024-07-28,2024,10,FONTIBÓN,Con Heridos,NO
-74.17644170706,4.5971230962,2024-07-26,2024,14,BOSA,Con Heridos,NO
-74.14223639074,4.60655185979,2024-07-28,2024,4,KENNEDY,Con Heridos,NO
-74.09533707087,4.55806102347,2024-07-26,2024,5,SAN CRISTÓBAL,Con Muertos,NO
-74.09998623376,4.59865594774,2024-07-27,2024,9,LOS MÁRTIRES,Con Heridos,NO
-74.12564375255,4.72756924737,2024-07-26,2024,5,ENGATIVÁ,Con Heridos,NO
-74.08901778643,4.59198445675,2024-07-28,2024,4,LOS MÁRTIRES,Con Heridos,SI
-74.13130797924,4.68941991191,2024-07-26,2024,12,FONTIBÓN,Con Heridos,NO
-74.06651941721,4.61578310379,2024-09-14,2024,13,SANTA FE,Con Heridos,NO
-74.0999021775,4.48753474087,2024-09-20,2024,15,USME,Solo Daños,NO
-74.05464259569,4.75354759543,2024-10-16,2024,2,SUBA,Con Heridos,NO
-74.07847938721,4.61633785689,2024-10-17,2024,7,LOS MÁRTIRES,Con Muertos,NO
-74.03388138507,4.69165296111,2024-10-17,2024,15,USAQUÉN,Con Heridos,NO
-74.05057582855,4.67943677688,2024-10-25,2024,10,CHAPINERO,Con Heridos,NO
-74.15313331072,4.6841160483,2024-12-01,2024,13,FONTIBÓN,Con Heridos,NO
-74.11053802158,4.58785107598,2024-11-29,2024,7,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07157310444,4.61080979068,2024-12-01,2024,3,SANTA FE,Con Heridos,NO
-74.07384184782,4.6470771828,2024-11-30,2024,21,TEUSAQUILLO,Con Heridos,NO
-74.11685991969,4.62516091022,2024-12-01,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.1090056139,4.61706344331,2024-11-30,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.10549593751,4.50762744009,2024-06-06,2024,14,USME,Con Heridos,NO
-74.02838913386,4.74226216794,2024-06-09,2024,23,USAQUÉN,Con Heridos,NO
-74.15738729422,4.58053333886,2024-06-08,2024,21,CIUDAD BOLÍVAR,Con Heridos,NO
-74.08930210059,4.51166771083,2024-06-07,2024,17,USME,Con Heridos,NO
-74.09431246702,4.68848947261,2024-06-09,2024,9,ENGATIVÁ,Con Muertos,NO
-74.14238033478,4.54243292509,2024-06-09,2024,9,CIUDAD BOLÍVAR,Con Heridos,NO
-74.03854397719,4.7387498016,2024-06-07,2024,9,USAQUÉN,Con Heridos,NO
-74.08003104512,4.57792118563,2024-06-07,2024,16,SAN CRISTÓBAL,Con Heridos,NO
-74.13745848124,4.63240813036,2024-06-08,2024,19,KENNEDY,Con Heridos,SI
-74.11917654459,4.62827496893,2024-06-07,2024,13,PUENTE ARANDA,Con Heridos,NO
-74.07252220099,4.63003945218,2024-06-10,2024,16,TEUSAQUILLO,Con Heridos,NO
-74.0882667679,4.72875790391,2024-06-11,2024,17,SUBA,Con Heridos,NO
-74.08557383005,4.73455846134,2024-06-11,2024,10,SUBA,Con Heridos,NO
-74.15886836276,4.64715300928,2024-02-02,2024,21,KENNEDY,Con Heridos,NO
-74.063539483,4.6494631808,2024-02-03,2024,11,CHAPINERO,Con Heridos,NO
-74.1626484472,4.63988839603,2024-02-08,2024,10,KENNEDY,Solo Daños,SI
-74.07865466733,4.64404712365,2024-02-15,2024,19,TEUSAQUILLO,Con Heridos,NO
-74.18949870054,4.60195423905,2024-02-18,2024,22,BOSA,Con Heridos,NO
-74.12411201303,4.70909571716,2024-02-15,2024,15,ENGATIVÁ,Con Heridos,NO
-74.14102699632,4.56236673948,2024-02-18,2024,20,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10264877264,4.58147713394,2024-02-27,2024,18,ANTONIO NARIÑO,Con Heridos,NO
-74.09065021625,4.5589447974,2024-10-12,2024,8,SAN CRISTÓBAL,Con Heridos,NO
-74.07159952109,4.61742062674,2024-10-16,2024,17,SANTA FE,Con Heridos,NO
-74.09590390968,4.68799046905,2024-10-30,2024,7,ENGATIVÁ,Con Heridos,NO
-74.06639528437,4.68057825183,2024-10-29,2024,7,BARRIOS UNIDOS,Con Heridos,NO
-74.04887941181,4.73468235882,2024-10-31,2024,6,USAQUÉN,Con Heridos,NO
-74.11195469214,4.53394848223,2024-10-29,2024,12,USME,Con Heridos,NO
-74.09015845737,4.59003272687,2024-10-30,2024,14,ANTONIO NARIÑO,Con Heridos,NO
-74.07987681811,4.67823219896,2024-10-31,2024,20,BARRIOS UNIDOS,Con Heridos,NO
-74.06823960753,4.60880476374,2024-10-30,2024,9,SANTA FE,Con Heridos,NO
-74.03177419063,4.73998884841,2024-11-01,2024,18,USAQUÉN,Con Heridos,NO
-74.11629585211,4.50972111066,2024-11-01,2024,6,USME,Con Heridos,NO
-74.12406856911,4.694681788,2024-10-30,2024,13,ENGATIVÁ,Con Heridos,NO
-74.09340295457,4.55553799429,2024-10-31,2024,10,SAN CRISTÓBAL,Con Heridos,NO
-74.13746189588,4.61632983587,2024-11-01,2024,17,KENNEDY,Con Heridos,NO
-74.1125985478,4.74270733422,2024-11-04,2024,3,SUBA,Solo Daños,NO
-74.1028636593,4.70395973165,2024-07-28,2024,14,ENGATIVÁ,Con Heridos,NO
-74.13990026167,4.53894853132,2024-07-28,2024,17,CIUDAD BOLÍVAR,Con Heridos,NO
-74.07508639281,4.61056572998,2024-07-28,2024,15,SANTA FE,Con Heridos,NO
-74.0652300225,4.63917240337,2024-08-02,2024,21,CHAPINERO,Con Heridos,NO
-74.13695063572,4.68221402658,2024-08-06,2024,7,FONTIBÓN,Con Heridos,NO
-74.04727365272,4.78886572102,2024-08-06,2024,14,SUBA,Con Heridos,NO
-74.16666595937,4.68189280173,2024-08-05,2024,12,FONTIBÓN,Con Muertos,NO
-74.13325718413,4.6175957264,2024-08-03,2024,12,KENNEDY,Con Heridos,NO
-74.09449961309,4.7100453348,2024-08-07,2024,8,ENGATIVÁ,Con Heridos,NO
-74.13986710788,4.68190616174,2024-08-07,2024,10,FONTIBÓN,Con Heridos,NO
-74.02634529059,4.76035030412,2024-08-07,2024,11,USAQUÉN,Con Heridos,NO
-74.10065027629,4.7360610243,2024-08-09,2024,18,SUBA,Con Heridos,NO
-74.12248639052,4.61169395857,2024-08-11,2024,19,PUENTE ARANDA,Con Heridos,NO
-74.08614782409,4.62138809588,2024-08-09,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.14013532583,4.68469881669,2024-08-10,2024,9,FONTIBÓN,Con Heridos,NO
-74.0321817774,4.72834090344,2024-08-10,2024,2,USAQUÉN,Con Heridos,NO
-74.03688547997,4.76020953306,2024-08-10,2024,18,USAQUÉN,Con Heridos,NO
-74.11924601307,4.55308719929,2024-08-07,2024,11,RAFAEL URIBE URIBE,Con Heridos,NO
-74.16704190557,4.63083079476,2024-09-04,2024,13,KENNEDY,Con Heridos,NO
-74.09461287443,4.57599080629,2024-03-26,2024,23,ANTONIO NARIÑO,Con Heridos,NO
-74.06051053357,4.62892033745,2024-03-31,2024,21,CHAPINERO,Con Heridos,NO
-74.12544283533,4.56405061866,2024-03-26,2024,23,TUNJUELITO,Con Heridos,NO
-74.08352996583,4.67401822257,2024-08-02,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.10494384218,4.67570239093,2024-08-02,2024,15,ENGATIVÁ,Con Heridos,NO
-74.08369091867,4.61437995582,2024-08-04,2024,7,LOS MÁRTIRES,Con Heridos,NO
-74.16711302845,4.5877728427,2024-08-03,2024,15,CIUDAD BOLÍVAR,Con Heridos,NO
-74.07857594673,4.59042307301,2024-08-04,2024,6,CANDELARIA,Solo Daños,NO
-74.12197140639,4.59474895313,2024-07-12,2024,22,PUENTE ARANDA,Con Heridos,NO
-74.09529951708,4.56982443141,2024-09-08,2024,16,SAN CRISTÓBAL,Con Heridos,NO
-74.13591084664,4.6593893804,2024-09-07,2024,18,FONTIBÓN,Con Heridos,NO
-74.11886506463,4.74626636584,2024-09-08,2024,8,SUBA,Solo Daños,NO
-74.08903578756,4.59195655597,2024-09-08,2024,4,ANTONIO NARIÑO,Con Heridos,NO
-74.06845597212,4.67461525113,2024-09-23,2024,21,ENGATIVÁ,Con Heridos,NO
-74.13614688103,4.61762916,2024-09-07,2024,14,KENNEDY,Con Heridos,NO
-74.15369752794,4.67757122243,2024-09-08,2024,17,FONTIBÓN,Con Heridos,NO
-74.05980674927,4.65565336785,2024-09-09,2024,17,CHAPINERO,Con Heridos,NO
-74.14787618105,4.63163817715,2024-09-15,2024,20,KENNEDY,Con Heridos,NO
-74.16754213755,4.63080940714,2024-09-15,2024,18,KENNEDY,Con Heridos,NO
-74.1087961347,4.54962433002,2024-09-17,2024,6,RAFAEL URIBE URIBE,Con Heridos,NO
-74.11117819731,4.70882981268,2024-09-16,2024,19,ENGATIVÁ,Con Heridos,NO
-74.09280774417,4.71722003283,2024-09-15,2024,18,SUBA,Con Heridos,NO
-74.11573258822,4.61261097717,2024-09-16,2024,17,PUENTE ARANDA,Con Heridos,NO
-74.11155907099,4.51064628117,2024-09-16,2024,10,USME,Con Heridos,NO
-74.15693367214,4.62876549752,2024-08-21,2024,10,KENNEDY,Con Heridos,NO
-74.1245000266,4.59614690541,2024-08-20,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.1195949692,4.60571192045,2024-08-20,2024,15,PUENTE ARANDA,Con Heridos,NO
-74.08518222754,4.60856592704,2024-08-21,2024,12,LOS MÁRTIRES,Con Heridos,NO
-74.10176364367,4.63666424548,2024-08-29,2024,13,TEUSAQUILLO,Con Heridos,NO
-74.04038309362,4.78644632796,2024-08-29,2024,20,USAQUÉN,Solo Daños,NO
-74.12162629593,4.57547746436,2024-08-28,2024,8,RAFAEL URIBE URIBE,Con Heridos,NO
-74.04360117162,4.73733405876,2024-07-16,2024,20,USAQUÉN,Con Heridos,NO
-74.09693299964,4.56206090738,2024-07-23,2024,20,SAN CRISTÓBAL,Con Heridos,NO
-74.08723317459,4.57958171292,2024-07-15,2024,14,SAN CRISTÓBAL,Con Heridos,NO
-74.11553404954,4.59230051055,2024-07-15,2024,6,ANTONIO NARIÑO,Con Muertos,NO
-74.09887848172,4.70580290325,2024-07-20,2024,2,ENGATIVÁ,Con Heridos,NO
-74.05662564168,4.64873468106,2024-07-20,2024,11,CHAPINERO,Con Heridos,NO
-74.11960033002,4.67892279452,2024-07-29,2024,21,FONTIBÓN,Con Heridos,NO
-74.03431145136,4.69495332222,2024-07-31,2024,18,USAQUÉN,Con Heridos,NO
-74.1763344187,4.61302537294,2024-08-09,2024,7,KENNEDY,Con Heridos,NO
-74.03889364045,4.7398011651,2024-08-15,2024,16,USAQUÉN,Con Heridos,NO
-74.10480545031,4.56379772278,2024-08-22,2024,13,SAN CRISTÓBAL,Con Heridos,NO
-74.15045646612,4.63358711959,2024-08-26,2024,4,KENNEDY,Con Heridos,NO
-74.09744528715,4.64458825078,2024-08-22,2024,17,TEUSAQUILLO,Con Heridos,NO
-74.11070612852,4.57793722754,2024-08-26,2024,22,RAFAEL URIBE URIBE,Con Heridos,NO
-74.14170531933,4.70841548433,2024-09-01,2024,4,ENGATIVÁ,Solo Daños,NO
-74.08628701587,4.74667730753,2024-09-01,2024,4,SUBA,Solo Daños,NO
-74.094734469,4.74924052005,2024-09-01,2024,18,SUBA,Con Heridos,NO
-74.16589168614,4.63937153466,2024-09-01,2024,16,KENNEDY,Con Heridos,NO
-74.05908496162,4.6209332033,2024-08-31,2024,13,SANTA FE,Con Heridos,NO
-74.11763695662,4.53106791641,2024-09-20,2024,20,USME,Con Heridos,NO
-74.1355138797,4.61411082136,2024-09-20,2024,18,KENNEDY,Con Heridos,NO
-74.09977344458,4.62146295291,2024-09-19,2024,21,PUENTE ARANDA,Con Heridos,NO
-74.15447441523,4.66981401143,2024-09-20,2024,19,FONTIBÓN,Con Heridos,NO
-74.12663308565,4.52594885812,2024-10-24,2024,18,CIUDAD BOLÍVAR,Con Heridos,NO
-74.19854176824,4.60394737669,2024-10-24,2024,6,BOSA,Con Heridos,NO
-74.0820265666,4.58497149734,2024-10-25,2024,5,SAN CRISTÓBAL,Con Heridos,NO
-74.15707347576,4.64009424925,2024-10-23,2024,13,KENNEDY,Con Heridos,NO
-74.07799331256,4.65293924324,2024-11-18,2024,5,BARRIOS UNIDOS,Con Heridos,NO
-74.13824168627,4.58757300417,2024-11-18,2024,10,TUNJUELITO,Con Heridos,NO
-74.12279037464,4.62814664384,2024-11-17,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.03188136999,4.73433927065,2024-11-17,2024,7,USAQUÉN,Con Heridos,NO
-74.15461925451,4.63170233995,2024-11-16,2024,11,KENNEDY,Con Heridos,NO
-74.07552091067,4.58707571144,2024-11-18,2024,12,SANTA FE,Solo Daños,NO
-74.09772949399,4.62424068365,2024-11-17,2024,20,PUENTE ARANDA,Solo Daños,NO
-74.12643592901,4.69770495273,2024-11-16,2024,8,ENGATIVÁ,Con Heridos,NO
-74.12833628838,4.56698853921,2024-11-17,2024,4,TUNJUELITO,Solo Daños,SI
-74.09015504305,4.6008500571,2024-11-16,2024,8,LOS MÁRTIRES,Con Heridos,NO
-74.07742885513,4.71372434681,2024-11-19,2024,10,SUBA,Con Heridos,NO
-74.12505326454,4.56344856122,2024-11-01,2024,15,RAFAEL URIBE URIBE,Con Heridos,NO
-74.10000265329,4.62628931307,2024-04-03,2024,14,PUENTE ARANDA,Con Heridos,NO
-74.11195335572,4.53402917282,2024-04-02,2024,7,USME,Con Heridos,NO
-74.10988000815,4.67647585634,2024-04-02,2024,14,ENGATIVÁ,Con Heridos,NO
-74.08304262666,4.77159785029,2024-04-01,2024,6,SUBA,Con Heridos,NO
-74.10736878999,4.4956406111,2024-03-29,2024,16,USME,Con Heridos,NO
-74.11171344085,4.56705347046,2024-03-28,2024,11,RAFAEL URIBE URIBE,Solo Daños,NO
-74.11875614352,4.60722454554,2024-04-03,2024,7,PUENTE ARANDA,Con Heridos,NO
-74.13279894738,4.63048859251,2024-04-04,2024,8,KENNEDY,Solo Daños,NO
-74.06338659708,4.66906281227,2024-04-02,2024,6,BARRIOS UNIDOS,Solo Daños,NO
-74.08993953164,4.73871130476,2024-04-04,2024,20,SUBA,Con Heridos,NO
-74.06136421149,4.71647232334,2024-04-02,2024,19,SUBA,Con Heridos,NO
-74.15978629762,4.58118572731,2024-01-27,2024,22,CIUDAD BOLÍVAR,Con Muertos,NO
-74.0651875878,4.74425477173,2024-01-27,2024,8,SUBA,Con Heridos,NO
-74.11359949061,4.71154160093,2024-01-27,2024,16,ENGATIVÁ,Con Heridos,NO
-74.10802757333,4.69209055305,2024-01-27,2024,16,ENGATIVÁ,Con Heridos,NO
-74.0945019307,4.74515388886,2024-01-26,2024,10,SUBA,Con Heridos,NO
-74.1622260001,4.5996717411,2024-01-26,2024,23,BOSA,Con Heridos,NO
-74.07865568293,4.64403739943,2024-01-27,2024,10,TEUSAQUILLO,Con Heridos,NO
-74.13223353808,4.68203090971,2024-11-11,2024,19,FONTIBÓN,Con Heridos,NO
-74.0760197882,4.65724312675,2024-11-13,2024,12,BARRIOS UNIDOS,Con Heridos,NO
-74.1341754574,4.66994767668,2024-11-12,2024,19,FONTIBÓN,Con Heridos,NO
-74.10081860684,4.72998306845,2024-11-13,2024,23,SUBA,Con Heridos,NO
-74.13592279956,4.65935500345,2024-11-12,2024,21,FONTIBÓN,Con Heridos,NO
-74.11682156508,4.71531753174,2024-11-12,2024,23,ENGATIVÁ,Con Heridos,NO
-74.05040726304,4.68586264626,2024-11-12,2024,10,USAQUÉN,Con Heridos,NO
-74.11595070008,4.53514562706,2024-11-12,2024,17,USME,Con Heridos,NO
-74.09848195654,4.74174179258,2024-11-13,2024,21,SUBA,Con Heridos,NO
-74.13219706789,4.58162140332,2024-11-14,2024,17,TUNJUELITO,Con Heridos,NO
-74.06174508517,4.66448876727,2024-11-10,2024,20,BARRIOS UNIDOS,Solo Daños,NO
-74.09818203826,4.64616320328,2024-11-14,2024,20,TEUSAQUILLO,Con Heridos,NO
-74.12847370322,4.66871977768,2024-11-13,2024,17,FONTIBÓN,Con Heridos,NO
-74.05845311692,4.67935942961,2024-11-13,2024,16,BARRIOS UNIDOS,Con Heridos,NO
-74.05136225407,4.67789803975,2024-11-13,2024,18,CHAPINERO,Solo Daños,NO
-74.08438113402,4.60535410917,2024-08-04,2024,11,LOS MÁRTIRES,Solo Daños,SI
-74.08207354729,4.58465608328,2024-08-03,2024,13,SAN CRISTÓBAL,Con Heridos,NO
-74.09914178436,4.71159518694,2024-08-03,2024,2,ENGATIVÁ,Con Heridos,SI
-74.13928665114,4.61212975252,2024-11-21,2024,21,KENNEDY,Con Heridos,NO
-74.02881292288,4.7162210494,2024-11-21,2024,20,USAQUÉN,Con Heridos,NO
-74.08174631779,4.73643494463,2024-11-20,2024,13,SUBA,Con Heridos,NO
-74.06932500784,4.64093637545,2024-11-20,2024,9,TEUSAQUILLO,Con Heridos,NO
-74.13207796995,4.65223948316,2024-11-20,2024,11,KENNEDY,Con Heridos,NO
-74.12315157835,4.57480102696,2024-11-20,2024,6,RAFAEL URIBE URIBE,Con Heridos,NO
-74.07623617415,4.68621544116,2024-11-20,2024,6,BARRIOS UNIDOS,Con Heridos,NO
-74.07197503035,4.71018510205,2024-11-19,2024,14,SUBA,Con Heridos,NO
-74.08370433037,4.68954005274,2024-11-20,2024,13,ENGATIVÁ,Con Heridos,NO
-74.0975793976,4.73508505332,2024-11-20,2024,8,SUBA,Con Heridos,NO
-74.07884345218,4.64143207948,2024-11-25,2024,5,TEUSAQUILLO,Con Heridos,NO
-74.12044120614,4.51873077737,2024-11-25,2024,20,USME,Con Heridos,NO
-74.16652289812,4.63766143458,2024-11-24,2024,19,KENNEDY,Con Heridos,NO
-74.16082320397,4.54974301368,2024-11-25,2024,21,CIUDAD BOLÍVAR,Con Heridos,NO
-74.10972444002,4.62985765714,2024-11-24,2024,11,PUENTE ARANDA,Con Heridos,NO
-74.08387867396,4.59822461035,2024-11-22,2024,15,SANTA FE,Con Heridos,NO
-74.11270705645,4.60620251631,2024-11-22,2024,23,PUENTE ARANDA,Con Heridos,NO
-74.07385794108,4.60686020832,2024-02-28,2024,18,SANTA FE,Con Heridos,NO
-74.06249610369,4.65558653701,2024-03-01,2024,3,CHAPINERO,Con Heridos,NO
-74.1017641253,4.59030203231,2024-03-02,2024,19,ANTONIO NARIÑO,Solo Daños,SI
-74.12477330216,4.63994441739,2024-03-07,2024,7,KENNEDY,Con Heridos,NO
-74.1174794433,4.52000317688,2024-03-05,2024,7,USME,Con Heridos,NO
-74.06614609658,4.72417063751,2024-03-05,2024,13,SUBA,Con Heridos,NO
-74.1574259899,4.64275546809,2024-03-06,2024,13,KENNEDY,Con Heridos,NO
-74.09934037849,4.64759752866,2024-03-06,2024,16,TEUSAQUILLO,Con Heridos,NO
-74.0996902961,4.6040930854,2024-03-07,2024,7,LOS MÁRTIRES,Con Heridos,NO
-74.05711515454,4.68861872124,2024-03-05,2024,12,USAQUÉN,Con Heridos,NO
-74.14554802363,4.59682499196,2024-03-06,2024,16,KENNEDY,Con Heridos,NO
-74.10792735998,4.68066219998,2024-03-11,2024,19,ENGATIVÁ,Con Heridos,NO
-74.09660843794,4.69333870204,2024-03-11,2024,8,ENGATIVÁ,Con Heridos,NO
-74.06088946049,4.63882170108,2024-03-13,2024,14,CHAPINERO,Solo Daños,NO
-74.13894199166,4.5633938697,2024-03-13,2024,22,CIUDAD BOLÍVAR,Con Heridos,NO
-74.07230225985,4.65211116128,2024-08-27,2024,18,BARRIOS UNIDOS,Con Heridos,NO
-74.13380974685,4.62540187004,2024-08-28,2024,23,KENNEDY,Con Heridos,NO
-74.13328764622,4.70539212572,2024-11-07,2024,20,ENGATIVÁ,Con Heridos,NO
-74.08256224613,4.68835367223,2024-11-10,2024,21,ENGATIVÁ,Con Heridos,NO
-74.03811482374,4.8016275343,2024-11-12,2024,18,USAQUÉN,Con Muertos,NO
-74.11957302564,4.67895228151,2024-11-10,2024,13,ENGATIVÁ,Solo Daños,NO
-74.10142201219,4.73647843205,2024-11-04,2024,11,SUBA,Con Heridos,NO
-74.13763818924,4.54431526662,2024-11-07,2024,6,CIUDAD BOLÍVAR,Con Heridos,NO
-74.19174236838,4.59947851637,2024-11-08,2024,18,BOSA,Con Heridos,NO
-74.16730610316,4.64070378832,2024-11-06,2024,19,KENNEDY,Con Heridos,NO
-74.04348888235,4.76938827523,2024-11-12,2024,20,USAQUÉN,Con Heridos,NO
-74.10050702874,4.68649657391,2024-11-08,2024,13,ENGATIVÁ,Con Heridos,NO
-74.04571191851,4.75374145245,2024-11-12,2024,10,USAQUÉN,Con Heridos,NO
-74.15487674658,4.69529014649,2024-11-08,2024,17,FONTIBÓN,Con Heridos,NO
-74.16316691883,4.62471872059,2024-06-29,2024,23,KENNEDY,Con Heridos,NO
-74.1470173363,4.5549838254,2024-06-27,2024,15,CIUDAD BOLÍVAR,Con Heridos,NO
-74.13737622677,4.63296955536,2024-07-26,2024,8,KENNEDY,Con Heridos,NO
-74.10653083014,4.6494591753,2024-07-27,2024,22,FONTIBÓN,Con Heridos,NO
-74.08868949296,4.73259617705,2024-06-21,2024,20,SUBA,Solo Daños,SI
-74.09808097069,4.70279380052,2024-06-20,2024,22,ENGATIVÁ,Con Heridos,NO
-74.07892372761,4.62394750871,2024-09-08,2024,19,TEUSAQUILLO,Con Heridos,NO
-74.09270716493,4.67542124667,2024-09-17,2024,21,ENGATIVÁ,Con Heridos,NO
-74.16869474447,4.63852106035,2024-09-14,2024,19,KENNEDY,Con Heridos,SI
-74.09920603556,4.69361321129,2024-09-17,2024,19,ENGATIVÁ,Con Heridos,NO
-74.11457655613,4.68399174213,2024-09-17,2024,10,ENGATIVÁ,Con Heridos,NO
-74.15657356717,4.57276447223,2024-09-16,2024,11,CIUDAD BOLÍVAR,Con Heridos,NO
-74.09363655035,4.5680874261,2024-09-14,2024,23,SAN CRISTÓBAL,Con Heridos,NO
-74.16056412803,4.59971345547,2024-09-16,2024,12,BOSA,Con Heridos,NO
-74.09935233776,4.73899839433,2024-09-19,2024,10,SUBA,Con Heridos,NO
-74.08479598944,4.77465582009,2024-09-18,2024,15,SUBA,Con Heridos,NO
-74.13363096897,4.70222975951,2024-09-20,2024,15,ENGATIVÁ,Con Heridos,NO
-74.06196648561,4.643198074,2024-09-20,2024,8,CHAPINERO,Con Heridos,NO
-74.14175269787,4.59224646944,2024-09-20,2024,17,TUNJUELITO,Con Muertos,NO
-74.08989755099,4.55090609701,2024-09-21,2024,6,SAN CRISTÓBAL,Con Heridos,NO
-74.16039134278,4.6249053213,2024-10-19,2024,13,KENNEDY,Con Heridos,NO
-74.1036465544,4.69139794502,2024-10-19,2024,13,ENGATIVÁ,Con Heridos,NO
