Fecha,Localidad,lat,lon,Nubosidad,Humedad,Precipitacion,Zona
2024-09-01,FONTIBON,4.6926,-74.1423,80.0,69.0,0.0,Occidental
2024-09-02,FONTIBON,4.6926,-74.1423,19.0,57.0,0.0,Occidental
2024-09-03,FONTIBON,4.6926,-74.1423,13.0,47.0,0.0,Occidental
2024-09-04,FONTIBON,4.6926,-74.1423,16.0,51.0,0.69,Occidental
2024-09-05,FONTIBON,4.6926,-74.1423,46.0,58.0,0.0,Occidental
2024-09-06,FONTIBON,4.6926,-74.1423,31.0,56.0,0.0,Occidental
2024-09-07,FONTIBON,4.6926,-74.1423,76.0,45.0,0.87,Occidental
2024-09-08,FONTIBON,4.6926,-74.1423,99.0,66.0,0.0,Occidental
2024-09-09,FONTIBON,4.6926,-74.1423,94.0,42.0,0.0,Occidental
2024-09-10,FONTIBON,4.6926,-74.1423,48.0,56.0,0.0,Occidental
2024-09-11,FONTIBON,4.6926,-74.1423,46.0,55.0,0.0,Occidental
2024-09-12,FONTIBON,4.6926,-74.1423,55.0,65.0,0.0,Occidental
2024-09-13,FONTIBON,4.6926,-74.1423,80.0,51.0,2.51,Occidental
2024-09-14,FONTIBON,4.6926,-74.1423,58.0,50.0,0.0,Occidental
2024-09-15,FONTIBON,4.6926,-74.1423,6.0,45.0,0.0,Occidental
2024-09-16,FONTIBON,4.6926,-74.1423,44.0,41.0,0.0,Occidental
2024-09-17,FONTIBON,4.6926,-74.1423,82.0,51.0,0.0,Occidental
2024-09-18,FONTIBON,4.6926,-74.1423,69.0,39.0,0.0,Occidental
2024-09-19,FONTIBON,4.6926,-74.1423,35.0,41.0,0.0,Occidental
2024-09-20,FONTIBON,4.6926,-74.1423,78.0,65.0,0.6,Occidental
2024-09-21,FONTIBON,4.6926,-74.1423,49.0,53.0,0.0,Occidental
2024-09-22,FONTIBON,4.6926,-74.1423,68.0,55.0,0.0,Occidental
2024-09-23,FONTIBON,4.6926,-74.1423,100.0,51.0,0.0,Occidental
2024-09-24,FONTIBON,4.6926,-74.1423,32.0,45.0,0.0,Occidental
2024-09-25,FONTIBON,4.6926,-74.1423,68.0,49.0,0.0,Occidental
2024-09-26,FONTIBON,4.6926,-74.1423,100.0,60.0,1.96,Occidental
2024-09-27,FONTIBON,4.6926,-74.1423,84.0,70.0,0.0,Occidental
2024-09-28,FONTIBON,4.6926,-74.1423,82.0,76.0,0.0,Occidental
2024-09-29,FONTIBON,4.6926,-74.1423,100.0,91.0,0.0,Occidental
2024-09-30,FONTIBON,4.6926,-74.1423,100.0,75.0,0.0,Occidental
2024-10-01,FONTIBON,4.6926,-74.1423,24.0,60.0,0.0,Occidental
2024-10-02,FONTIBON,4.6926,-74.1423,56.0,63.0,0.88,Occidental
2024-10-03,FONTIBON,4.6926,-74.1423,19.0,63.0,0.0,Occidental
2024-10-04,FONTIBON,4.6926,-74.1423,65.0,63.0,0.0,Occidental
2024-10-05,FONTIBON,4.6926,-74.1423,40.0,56.0,2.73,Occidental
2024-10-06,FONTIBON,4.6926,-74.1423,86.0,82.0,0.73,Occidental
2024-10-07,FONTIBON,4.6926,-74.1423,95.0,70.0,0.14,Occidental
2024-10-08,FONTIBON,4.6926,-74.1423,99.0,84.0,0.0,Occidental
2024-10-09,FONTIBON,4.6926,-74.1423,100.0,80.0,0.0,Occidental
2024-10-10,FONTIBON,4.6926,-74.1423,55.0,76.0,0.0,Occidental
2024-10-11,FONTIBON,4.6926,-74.1423,75.0,43.0,0.0,Occidental
2024-10-12,FONTIBON,4.6926,-74.1423,100.0,60.0,0.75,Occidental
2024-10-13,FONTIBON,4.6926,-74.1423,69.0,59.0,0.21,Occidental
2024-10-14,FONTIBON,4.6926,-74.1423,86.0,46.0,0.0,Occidental
2024-10-15,FONTIBON,4.6926,-74.1423,100.0,59.0,0.18,Occidental
2024-10-16,FONTIBON,4.6926,-74.1423,94.0,52.0,1.97,Occidental
2024-10-17,FONTIBON,4.6926,-74.1423,42.0,45.0,0.0,Occidental
2024-10-18,FONTIBON,4.6926,-74.1423,20.0,40.0,0.0,Occidental
2024-10-19,FONTIBON,4.6926,-74.1423,72.0,58.0,0.34,Occidental
2024-10-20,FONTIBON,4.6926,-74.1423,96.0,73.0,0.0,Occidental
2024-10-21,FONTIBON,4.6926,-74.1423,93.0,66.0,5.67,Occidental
2024-10-22,FONTIBON,4.6926,-74.1423,100.0,92.0,0.0,Occidental
2024-10-23,FONTIBON,4.6926,-74.1423,81.0,65.0,0.0,Occidental
2024-10-24,FONTIBON,4.6926,-74.1423,99.0,62.0,0.0,Occidental
2024-10-25,FONTIBON,4.6926,-74.1423,91.0,46.0,0.0,Occidental
2024-10-26,FONTIBON,4.6926,-74.1423,75.0,46.0,0.49,Occidental
2024-10-27,FONTIBON,4.6926,-74.1423,75.0,82.0,0.45,Occidental
2024-10-28,FONTIBON,4.6926,-74.1423,99.0,68.0,0.39,Occidental
2024-10-29,FONTIBON,4.6926,-74.1423,75.0,45.0,0.0,Occidental
2024-10-30,FONTIBON,4.6926,-74.1423,50.0,65.0,10.1,Occidental
2024-10-31,FONTIBON,4.6926,-74.1423,93.0,64.0,20.11,Occidental
2024-11-01,FONTIBON,4.6926,-74.1423,69.0,82.0,3.22,Occidental
2024-11-02,FONTIBON,4.6926,-74.1423,96.0,77.0,0.74,Occidental
2024-11-03,FONTIBON,4.6926,-74.1423,96.0,80.0,0.98,Occidental
2024-11-04,FONTIBON,4.6926,-74.1423,100.0,77.0,4.71,Occidental
2024-11-05,FONTIBON,4.6926,-74.1423,100.0,72.0,0.0,Occidental
2024-11-06,FONTIBON,4.6926,-74.1423,65.0,75.0,3.31,Occidental
2024-11-07,FONTIBON,4.6926,-74.1423,95.0,78.0,14.14,Occidental
2024-11-08,FONTIBON,4.6926,-74.1423,100.0,86.0,0.12,Occidental
2024-11-09,FONTIBON,4.6926,-74.1423,97.0,77.0,16.81,Occidental
2024-11-10,FONTIBON,4.6926,-74.1423,100.0,83.0,0.73,Occidental
2024-11-11,FONTIBON,4.6926,-74.1423,99.0,76.0,4.62,Occidental
2024-11-12,FONTIBON,4.6926,-74.1423,98.0,68.0,0.31,Occidental
2024-11-13,FONTIBON,4.6926,-74.1423,86.0,55.0,0.0,Occidental
2024-11-14,FONTIBON,4.6926,-74.1423,100.0,97.0,3.63,Occidental
2024-11-15,FONTIBON,4.6926,-74.1423,78.0,72.0,0.0,Occidental
2024-11-16,FONTIBON,4.6926,-74.1423,100.0,67.0,2.3,Occidental
2024-11-17,FONTIBON,4.6926,-74.1423,91.0,63.0,0.0,Occidental
2024-11-18,FONTIBON,4.6926,-74.1423,90.0,59.0,0.55,Occidental
2024-11-19,FONTIBON,4.6926,-74.1423,91.0,63.0,0.12,Occidental
2024-11-20,FONTIBON,4.6926,-74.1423,81.0,72.0,0.19,Occidental
2024-11-21,FONTIBON,4.6926,-74.1423,96.0,72.0,3.65,Occidental
2024-11-22,FONTIBON,4.6926,-74.1423,98.0,59.0,6.82,Occidental
2024-11-23,FONTIBON,4.6926,-74.1423,100.0,87.0,3.35,Occidental
2024-11-24,FONTIBON,4.6926,-74.1423,65.0,72.0,0.0,Occidental
2024-11-25,FONTIBON,4.6926,-74.1423,96.0,49.0,0.0,Occidental
2024-11-26,FONTIBON,4.6926,-74.1423,41.0,63.0,0.0,Occidental
2024-11-27,FONTIBON,4.6926,-74.1423,60.0,48.0,0.0,Occidental
2024-11-28,FONTIBON,4.6926,-74.1423,100.0,55.0,0.0,Occidental
2024-11-29,FONTIBON,4.6926,-74.1423,100.0,55.0,0.0,Occidental
2024-11-30,FONTIBON,4.6926,-74.1423,75.0,49.0,0.0,Occidental
2024-12-01,FONTIBON,4.6926,-74.1423,97.0,55.0,0.0,Occidental
2024-12-02,FONTIBON,4.6926,-74.1423,62.0,52.0,0.0,Occidental
2024-12-03,FONTIBON,4.6926,-74.1423,71.0,59.0,0.0,Occidental
2024-12-04,FONTIBON,4.6926,-74.1423,58.0,52.0,0.0,Occidental
2024-12-05,FONTIBON,4.6926,-74.1423,88.0,56.0,0.0,Occidental
2024-12-06,FONTIBON,4.6926,-74.1423,87.0,59.0,0.19,Occidental
2024-12-07,FONTIBON,4.6926,-74.1423,54.0,56.0,0.0,Occidental
2024-12-08,FONTIBON,4.6926,-74.1423,93.0,48.0,0.0,Occidental
2024-12-09,FONTIBON,4.6926,-74.1423,0.0,48.0,0.0,Occidental
2024-12-10,FONTIBON,4.6926,-74.1423,75.0,55.0,0.0,Occidental
2024-12-11,FONTIBON,4.6926,-74.1423,100.0,39.0,0.0,Occidental
2024-12-12,FONTIBON,4.6926,-74.1423,60.0,63.0,0.0,Occidental
2024-12-13,FONTIBON,4.6926,-74.1423,82.0,48.0,0.85,Occidental
2024-12-14,FONTIBON,4.6926,-74.1423,21.0,63.0,0.0,Occidental
2024-12-15,FONTIBON,4.6926,-74.1423,82.0,72.0,0.0,Occidental
2024-12-16,FONTIBON,4.6926,-74.1423,75.0,45.0,0.0,Occidental
2024-12-17,FONTIBON,4.6926,-74.1423,90.0,59.0,0.0,Occidental
2024-12-18,FONTIBON,4.6926,-74.1423,72.0,72.0,0.0,Occidental
2024-12-19,FONTIBON,4.6926,-74.1423,44.0,52.0,0.0,Occidental
2024-12-20,FONTIBON,4.6926,-74.1423,58.0,48.0,0.12,Occidental
2024-12-21,FONTIBON,4.6926,-74.1423,17.0,59.0,0.0,Occidental
2024-12-22,FONTIBON,4.6926,-74.1423,71.0,59.0,2.34,Occidental
2024-12-23,FONTIBON,4.6926,-74.1423,100.0,100.0,0.0,Occidental
2024-12-24,FONTIBON,4.6926,-74.1423,100.0,59.0,2.24,Occidental
2024-12-25,FONTIBON,4.6926,-74.1423,83.0,63.0,0.0,Occidental
2024-12-26,FONTIBON,4.6926,-74.1423,77.0,68.0,0.0,Occidental
2024-12-27,FONTIBON,4.6926,-74.1423,50.0,82.0,0.0,Occidental
2024-12-28,FONTIBON,4.6926,-74.1423,78.0,72.0,0.0,Occidental
2024-12-29,FONTIBON,4.6926,-74.1423,100.0,77.0,5.59,Occidental
2024-12-30,FONTIBON,4.6926,-74.1423,83.0,100.0,9.1,Occidental
2024-12-31,FONTIBON,4.6926,-74.1423,94.0,100.0,0.0,Occidental
2024-01-01,ENGATIVA,4.7253,-74.116,99.0,61.0,0.0,Occidental
2024-01-02,ENGATIVA,4.7253,-74.116,100.0,50.0,0.0,Occidental
2024-01-03,ENGATIVA,4.7253,-74.116,40.0,49.0,0.0,Occidental
2024-01-04,ENGATIVA,4.7253,-74.116,98.0,45.0,0.0,Occidental
2024-01-05,ENGATIVA,4.7253,-74.116,40.0,42.0,0.0,Occidental
2024-01-06,ENGATIVA,4.7253,-74.116,100.0,34.0,0.0,Occidental
2024-01-07,ENGATIVA,4.7253,-74.116,20.0,43.0,0.0,Occidental
2024-01-08,ENGATIVA,4.7253,-74.116,20.0,45.0,0.0,Occidental
2024-01-09,ENGATIVA,4.7253,-74.116,20.0,40.0,0.0,Occidental
2024-01-10,ENGATIVA,4.7253,-74.116,81.0,45.0,0.0,Occidental
2024-01-11,ENGATIVA,4.7253,-74.116,28.0,47.0,0.0,Occidental
2024-01-12,ENGATIVA,4.7253,-74.116,75.0,49.0,0.0,Occidental
2024-01-13,ENGATIVA,4.7253,-74.116,0.0,68.0,0.0,Occidental
2024-01-14,ENGATIVA,4.7253,-74.116,40.0,52.0,0.0,Occidental
2024-01-15,ENGATIVA,4.7253,-74.116,20.0,33.0,0.0,Occidental
2024-01-16,ENGATIVA,4.7253,-74.116,33.0,34.0,0.0,Occidental
2024-01-17,ENGATIVA,4.7253,-74.116,20.0,42.0,0.0,Occidental
2024-01-18,ENGATIVA,4.7253,-74.116,40.0,46.0,0.0,Occidental
2024-01-19,ENGATIVA,4.7253,-74.116,46.0,38.0,0.0,Occidental
2024-01-20,ENGATIVA,4.7253,-74.116,40.0,63.0,0.34,Occidental
2024-01-21,ENGATIVA,4.7253,-74.116,73.0,50.0,0.0,Occidental
2024-01-22,ENGATIVA,4.7253,-74.116,20.0,35.0,0.0,Occidental
2024-01-23,ENGATIVA,4.7253,-74.116,55.0,24.0,0.0,Occidental
2024-01-24,ENGATIVA,4.7253,-74.116,82.0,30.0,0.0,Occidental
2024-01-25,ENGATIVA,4.7253,-74.116,48.0,23.0,0.0,Occidental
2024-01-26,ENGATIVA,4.7253,-74.116,55.0,41.0,0.0,Occidental
2024-01-27,ENGATIVA,4.7253,-74.116,20.0,46.0,0.0,Occidental
2024-01-28,ENGATIVA,4.7253,-74.116,59.0,52.0,0.0,Occidental
2024-01-29,ENGATIVA,4.7253,-74.116,72.0,45.0,0.0,Occidental
2024-01-30,ENGATIVA,4.7253,-74.116,95.0,40.0,0.0,Occidental
2024-01-31,ENGATIVA,4.7253,-74.116,75.0,46.0,0.0,Occidental
2024-02-01,ENGATIVA,4.7253,-74.116,88.0,46.0,1.25,Occidental
2024-02-02,ENGATIVA,4.7253,-74.116,79.0,52.0,3.85,Occidental
2024-02-03,ENGATIVA,4.7253,-74.116,40.0,49.0,0.39,Occidental
2024-02-04,ENGATIVA,4.7253,-74.116,99.0,69.0,0.0,Occidental
2024-02-05,ENGATIVA,4.7253,-74.116,93.0,72.0,3.8,Occidental
2024-02-06,ENGATIVA,4.7253,-74.116,87.0,71.0,0.12,Occidental
2024-02-07,ENGATIVA,4.7253,-74.116,97.0,57.0,0.0,Occidental
2024-02-08,ENGATIVA,4.7253,-74.116,78.0,56.0,0.0,Occidental
2024-02-09,ENGATIVA,4.7253,-74.116,90.0,60.0,0.0,Occidental
2024-02-10,ENGATIVA,4.7253,-74.116,61.0,50.0,0.0,Occidental
2024-02-11,ENGATIVA,4.7253,-74.116,82.0,46.0,0.0,Occidental
2024-02-12,ENGATIVA,4.7253,-74.116,12.0,42.0,0.0,Occidental
2024-02-13,ENGATIVA,4.7253,-74.116,44.0,36.0,0.0,Occidental
2024-02-14,ENGATIVA,4.7253,-74.116,20.0,43.0,0.0,Occidental
2024-02-15,ENGATIVA,4.7253,-74.116,100.0,53.0,0.0,Occidental
2024-02-16,ENGATIVA,4.7253,-74.116,91.0,52.0,0.0,Occidental
2024-02-17,ENGATIVA,4.7253,-74.116,97.0,53.0,0.0,Occidental
2024-02-18,ENGATIVA,4.7253,-74.116,99.0,45.0,0.0,Occidental
2024-02-19,ENGATIVA,4.7253,-74.116,98.0,38.0,0.0,Occidental
2024-02-20,ENGATIVA,4.7253,-74.116,27.0,44.0,0.0,Occidental
2024-02-21,ENGATIVA,4.7253,-74.116,97.0,51.0,0.0,Occidental
2024-02-22,ENGATIVA,4.7253,-74.116,74.0,61.0,0.0,Occidental
2024-02-23,ENGATIVA,4.7253,-74.116,96.0,49.0,0.0,Occidental
2024-02-24,ENGATIVA,4.7253,-74.116,88.0,52.0,0.0,Occidental
2024-02-25,ENGATIVA,4.7253,-74.116,97.0,45.0,0.0,Occidental
2024-02-26,ENGATIVA,4.7253,-74.116,75.0,42.0,0.0,Occidental
2024-02-27,ENGATIVA,4.7253,-74.116,92.0,58.0,0.0,Occidental
2024-02-28,ENGATIVA,4.7253,-74.116,54.0,59.0,0.0,Occidental
2024-02-29,ENGATIVA,4.7253,-74.116,76.0,49.0,0.0,Occidental
2024-03-01,ENGATIVA,4.7253,-74.116,97.0,41.0,0.0,Occidental
2024-03-02,ENGATIVA,4.7253,-74.116,81.0,49.0,0.0,Occidental
2024-03-03,ENGATIVA,4.7253,-74.116,65.0,52.0,0.41,Occidental
2024-03-04,ENGATIVA,4.7253,-74.116,77.0,59.0,0.14,Occidental
2024-03-05,ENGATIVA,4.7253,-74.116,61.0,50.0,0.0,Occidental
2024-03-06,ENGATIVA,4.7253,-74.116,19.0,38.0,0.0,Occidental
2024-03-07,ENGATIVA,4.7253,-74.116,75.0,52.0,0.0,Occidental
2024-03-08,ENGATIVA,4.7253,-74.116,81.0,50.0,0.0,Occidental
2024-03-09,ENGATIVA,4.7253,-74.116,75.0,77.0,0.0,Occidental
2024-03-10,ENGATIVA,4.7253,-74.116,100.0,45.0,0.0,Occidental
2024-03-11,ENGATIVA,4.7253,-74.116,83.0,53.0,0.0,Occidental
2024-03-12,ENGATIVA,4.7253,-74.116,40.0,52.0,0.0,Occidental
2024-03-13,ENGATIVA,4.7253,-74.116,86.0,57.0,0.0,Occidental
2024-03-14,ENGATIVA,4.7253,-74.116,100.0,70.0,4.58,Occidental
2024-03-15,ENGATIVA,4.7253,-74.116,55.0,54.0,0.0,Occidental
2024-03-16,ENGATIVA,4.7253,-74.116,40.0,46.0,0.0,Occidental
2024-03-17,ENGATIVA,4.7253,-74.116,82.0,44.0,0.0,Occidental
2024-03-18,ENGATIVA,4.7253,-74.116,40.0,46.0,0.0,Occidental
2024-03-19,ENGATIVA,4.7253,-74.116,98.0,57.0,1.24,Occidental
2024-03-20,ENGATIVA,4.7253,-74.116,97.0,50.0,0.67,Occidental
2024-03-21,ENGATIVA,4.7253,-74.116,40.0,49.0,8.05,Occidental
2024-03-22,ENGATIVA,4.7253,-74.116,75.0,46.0,0.0,Occidental
2024-03-23,ENGATIVA,4.7253,-74.116,97.0,44.0,2.37,Occidental
2024-03-24,ENGATIVA,4.7253,-74.116,56.0,52.0,5.75,Occidental
2024-03-25,ENGATIVA,4.7253,-74.116,13.0,45.0,0.0,Occidental
2024-03-26,ENGATIVA,4.7253,-74.116,52.0,47.0,0.0,Occidental
2024-03-27,ENGATIVA,4.7253,-74.116,80.0,43.0,0.0,Occidental
2024-03-28,ENGATIVA,4.7253,-74.116,61.0,52.0,2.0,Occidental
2024-03-29,ENGATIVA,4.7253,-74.116,83.0,67.0,0.0,Occidental
2024-03-30,ENGATIVA,4.7253,-74.116,54.0,43.0,6.25,Occidental
2024-03-31,ENGATIVA,4.7253,-74.116,98.0,71.0,0.0,Occidental
2024-04-01,ENGATIVA,4.7253,-74.116,75.0,68.0,3.84,Occidental
2024-04-02,ENGATIVA,4.7253,-74.116,93.0,68.0,0.0,Occidental
2024-04-03,ENGATIVA,4.7253,-74.116,75.0,56.0,0.0,Occidental
2024-04-04,ENGATIVA,4.7253,-74.116,100.0,77.0,8.77,Occidental
2024-04-05,ENGATIVA,4.7253,-74.116,39.0,54.0,0.68,Occidental
2024-04-06,ENGATIVA,4.7253,-74.116,86.0,60.0,0.0,Occidental
2024-04-07,ENGATIVA,4.7253,-74.116,100.0,42.0,0.0,Occidental
2024-04-08,ENGATIVA,4.7253,-74.116,86.0,70.0,0.0,Occidental
2024-04-09,ENGATIVA,4.7253,-74.116,75.0,46.0,0.0,Occidental
2024-04-10,ENGATIVA,4.7253,-74.116,18.0,31.0,0.0,Occidental
2024-04-11,ENGATIVA,4.7253,-74.116,44.0,35.0,0.0,Occidental
2024-04-12,ENGATIVA,4.7253,-74.116,100.0,35.0,0.0,Occidental
2024-04-13,ENGATIVA,4.7253,-74.116,63.0,42.0,0.0,Occidental
2024-04-14,ENGATIVA,4.7253,-74.116,97.0,45.0,0.0,Occidental
2024-04-15,ENGATIVA,4.7253,-74.116,56.0,45.0,0.0,Occidental
2024-04-16,ENGATIVA,4.7253,-74.116,100.0,46.0,0.0,Occidental
2024-04-17,ENGATIVA,4.7253,-74.116,95.0,50.0,0.0,Occidental
2024-04-18,ENGATIVA,4.7253,-74.116,99.0,70.0,1.67,Occidental
2024-04-19,ENGATIVA,4.7253,-74.116,100.0,73.0,0.62,Occidental
2024-04-20,ENGATIVA,4.7253,-74.116,98.0,75.0,0.1,Occidental
2024-04-21,ENGATIVA,4.7253,-74.116,100.0,82.0,0.98,Occidental
2024-04-22,ENGATIVA,4.7253,-74.116,100.0,89.0,23.96,Occidental
2024-04-23,ENGATIVA,4.7253,-74.116,94.0,75.0,0.0,Occidental
2024-04-24,ENGATIVA,4.7253,-74.116,95.0,73.0,6.39,Occidental
2024-04-25,ENGATIVA,4.7253,-74.116,92.0,72.0,0.0,Occidental
2024-04-26,ENGATIVA,4.7253,-74.116,99.0,86.0,0.74,Occidental
2024-04-27,ENGATIVA,4.7253,-74.116,92.0,88.0,0.0,Occidental
2024-04-28,ENGATIVA,4.7253,-74.116,90.0,84.0,6.86,Occidental
2024-04-29,ENGATIVA,4.7253,-74.116,75.0,68.0,12.82,Occidental
2024-04-30,ENGATIVA,4.7253,-74.116,75.0,77.0,0.25,Occidental
2024-05-01,ENGATIVA,4.7253,-74.116,79.0,73.0,0.0,Occidental
2024-05-02,ENGATIVA,4.7253,-74.116,75.0,72.0,0.0,Occidental
2024-05-03,ENGATIVA,4.7253,-74.116,75.0,82.0,0.97,Occidental
2024-05-04,ENGATIVA,4.7253,-74.116,75.0,72.0,0.0,Occidental
2024-05-05,ENGATIVA,4.7253,-74.116,40.0,82.0,2.8,Occidental
2024-05-06,ENGATIVA,4.7253,-74.116,75.0,56.0,0.36,Occidental
2024-05-07,ENGATIVA,4.7253,-74.116,40.0,43.0,8.05,Occidental
2024-05-08,ENGATIVA,4.7253,-74.116,75.0,49.0,7.91,Occidental
2024-05-09,ENGATIVA,4.7253,-74.116,75.0,82.0,1.43,Occidental
2024-05-10,ENGATIVA,4.7253,-74.116,75.0,72.0,0.0,Occidental
2024-05-11,ENGATIVA,4.7253,-74.116,40.0,68.0,0.0,Occidental
2024-05-12,ENGATIVA,4.7253,-74.116,75.0,72.0,0.0,Occidental
2024-05-13,ENGATIVA,4.7253,-74.116,20.0,52.0,0.0,Occidental
2024-05-14,ENGATIVA,4.7253,-74.116,100.0,54.0,0.0,Occidental
2024-05-15,ENGATIVA,4.7253,-74.116,75.0,60.0,0.0,Occidental
2024-05-16,ENGATIVA,4.7253,-74.116,100.0,73.0,0.0,Occidental
2024-05-17,ENGATIVA,4.7253,-74.116,75.0,52.0,0.0,Occidental
2024-05-18,ENGATIVA,4.7253,-74.116,75.0,63.0,3.29,Occidental
2024-05-19,ENGATIVA,4.7253,-74.116,75.0,63.0,0.15,Occidental
2024-05-20,ENGATIVA,4.7253,-74.116,40.0,56.0,0.0,Occidental
2024-05-21,ENGATIVA,4.7253,-74.116,40.0,56.0,5.93,Occidental
2024-05-22,ENGATIVA,4.7253,-74.116,40.0,49.0,0.0,Occidental
2024-05-23,ENGATIVA,4.7253,-74.116,75.0,49.0,0.0,Occidental
2024-05-24,ENGATIVA,4.7253,-74.116,75.0,56.0,0.0,Occidental
2024-05-25,ENGATIVA,4.7253,-74.116,75.0,88.0,4.34,Occidental
2024-05-26,ENGATIVA,4.7253,-74.116,75.0,52.0,8.26,Occidental
2024-05-27,ENGATIVA,4.7253,-74.116,40.0,59.0,0.0,Occidental
2024-05-28,ENGATIVA,4.7253,-74.116,75.0,46.0,0.0,Occidental
2024-05-29,ENGATIVA,4.7253,-74.116,40.0,77.0,0.0,Occidental
2024-05-30,ENGATIVA,4.7253,-74.116,40.0,72.0,0.0,Occidental
2024-05-31,ENGATIVA,4.7253,-74.116,75.0,60.0,0.0,Occidental
2024-06-01,ENGATIVA,4.7253,-74.116,75.0,56.0,0.0,Occidental
2024-06-02,ENGATIVA,4.7253,-74.116,83.0,63.0,0.0,Occidental
2024-06-03,ENGATIVA,4.7253,-74.116,75.0,49.0,0.12,Occidental
2024-06-04,ENGATIVA,4.7253,-74.116,99.0,89.0,3.83,Occidental
2024-06-05,ENGATIVA,4.7253,-74.116,75.0,63.0,0.0,Occidental
2024-06-06,ENGATIVA,4.7253,-74.116,65.0,67.0,1.09,Occidental
2024-06-07,ENGATIVA,4.7253,-74.116,75.0,55.0,0.63,Occidental
2024-06-08,ENGATIVA,4.7253,-74.116,40.0,63.0,0.0,Occidental
2024-06-09,ENGATIVA,4.7253,-74.116,75.0,82.0,0.0,Occidental
2024-06-10,ENGATIVA,4.7253,-74.116,75.0,55.0,0.0,Occidental
2024-06-11,ENGATIVA,4.7253,-74.116,75.0,68.0,0.0,Occidental
2024-06-12,ENGATIVA,4.7253,-74.116,75.0,59.0,0.67,Occidental
2024-06-13,ENGATIVA,4.7253,-74.116,62.0,66.0,0.0,Occidental
2024-06-14,ENGATIVA,4.7253,-74.116,75.0,52.0,0.0,Occidental
2024-06-15,ENGATIVA,4.7253,-74.116,40.0,82.0,0.69,Occidental
2024-06-16,ENGATIVA,4.7253,-74.116,75.0,72.0,0.0,Occidental
2024-06-17,ENGATIVA,4.7253,-74.116,75.0,67.0,0.0,Occidental
2024-06-18,ENGATIVA,4.7253,-74.116,81.0,71.0,11.02,Occidental
2024-06-19,ENGATIVA,4.7253,-74.116,40.0,94.0,0.82,Occidental
2024-06-20,ENGATIVA,4.7253,-74.116,75.0,63.0,4.62,Occidental
2024-06-21,ENGATIVA,4.7253,-74.116,75.0,52.0,0.0,Occidental
2024-06-22,ENGATIVA,4.7253,-74.116,75.0,59.0,0.0,Occidental
2024-06-23,ENGATIVA,4.7253,-74.116,75.0,88.0,0.0,Occidental
2024-06-24,ENGATIVA,4.7253,-74.116,75.0,68.0,1.09,Occidental
2024-06-25,ENGATIVA,4.7253,-74.116,93.0,75.0,0.0,Occidental
2024-06-26,ENGATIVA,4.7253,-74.116,60.0,62.0,0.0,Occidental
2024-06-27,ENGATIVA,4.7253,-74.116,73.0,72.0,0.0,Occidental
2024-06-28,ENGATIVA,4.7253,-74.116,91.0,72.0,0.0,Occidental
2024-06-29,ENGATIVA,4.7253,-74.116,76.0,62.0,0.1,Occidental
2024-06-30,ENGATIVA,4.7253,-74.116,77.0,70.0,0.0,Occidental
2024-07-01,ENGATIVA,4.7253,-74.116,78.0,58.0,0.0,Occidental
2024-07-02,ENGATIVA,4.7253,-74.116,66.0,67.0,0.0,Occidental
2024-07-03,ENGATIVA,4.7253,-74.116,98.0,80.0,0.0,Occidental
2024-07-04,ENGATIVA,4.7253,-74.116,92.0,74.0,0.0,Occidental
2024-07-05,ENGATIVA,4.7253,-74.116,88.0,86.0,5.76,Occidental
2024-07-06,ENGATIVA,4.7253,-74.116,98.0,86.0,1.42,Occidental
2024-07-07,ENGATIVA,4.7253,-74.116,97.0,58.0,0.0,Occidental
2024-07-08,ENGATIVA,4.7253,-74.116,44.0,59.0,1.54,Occidental
2024-07-09,ENGATIVA,4.7253,-74.116,88.0,77.0,0.26,Occidental
2024-07-10,ENGATIVA,4.7253,-74.116,98.0,65.0,0.0,Occidental
2024-07-11,ENGATIVA,4.7253,-74.116,52.0,56.0,0.0,Occidental
2024-07-12,ENGATIVA,4.7253,-74.116,49.0,73.0,0.0,Occidental
2024-07-13,ENGATIVA,4.7253,-74.116,95.0,74.0,0.11,Occidental
2024-07-14,ENGATIVA,4.7253,-74.116,43.0,65.0,0.0,Occidental
2024-07-15,ENGATIVA,4.7253,-74.116,36.0,56.0,0.12,Occidental
2024-07-16,ENGATIVA,4.7253,-74.116,72.0,58.0,0.0,Occidental
2024-07-17,ENGATIVA,4.7253,-74.116,94.0,66.0,0.0,Occidental
2024-07-18,ENGATIVA,4.7253,-74.116,94.0,63.0,3.59,Occidental
2024-07-19,ENGATIVA,4.7253,-74.116,44.0,69.0,0.0,Occidental
2024-07-20,ENGATIVA,4.7253,-74.116,64.0,60.0,0.0,Occidental
2024-07-21,ENGATIVA,4.7253,-74.116,67.0,59.0,0.59,Occidental
2024-07-22,ENGATIVA,4.7253,-74.116,62.0,66.0,0.0,Occidental
2024-07-23,ENGATIVA,4.7253,-74.116,83.0,78.0,0.0,Occidental
2024-07-24,ENGATIVA,4.7253,-74.116,75.0,52.0,0.0,Occidental
2024-07-25,ENGATIVA,4.7253,-74.116,70.0,58.0,0.0,Occidental
2024-07-26,ENGATIVA,4.7253,-74.116,83.0,65.0,0.0,Occidental
2024-07-27,ENGATIVA,4.7253,-74.116,40.0,55.0,0.0,Occidental
2024-07-28,ENGATIVA,4.7253,-74.116,75.0,77.0,0.0,Occidental
