fecha,localidad,zona,pm25_conc,pm25_nowcast,pm25_iboca,pm10_conc,pm10_nowcast,pm10_iboca,zona
2024-12-23,PUENTE ARANDA,Centro,7.102564102564102,6.071842105263158,24.443076923076923,14.708333333333334,16.51063829787234,30.04255319148936,Centro
2024-12-24,PUENTE ARANDA,Centro,19.9375,19.414375,64.69645833333334,31.708333333333332,29.604166666666668,50.916666666666664,Centro
2024-12-25,PUENTE ARANDA,Centro,26.854166666666668,27.142083333333336,83.29312499999999,38.75,39.0,66.54166666666667,Centro
2024-12-26,PUENTE ARANDA,Centro,20.604166666666668,20.916923076923077,69.8992105263158,45.093023255813954,43.883720930232556,72.32558139534883,Centro
2024-12-27,PUENTE ARANDA,Centro,20.574468085106382,19.9068085106383,65.05829787234042,44.770833333333336,44.291666666666664,73.08333333333333,Centro
2024-12-28,PUENTE ARANDA,Centro,18.791666666666668,19.011041666666667,64.55340425531915,36.833333333333336,36.895833333333336,63.59574468085106,Centro
2024-12-29,PUENTE ARANDA,Centro,12.957446808510639,12.971250000000003,49.06479166666667,23.23913043478261,23.108695652173914,41.644444444444446,Centro
2024-12-30,PUENTE ARANDA,Centro,11.58695652173913,11.043750000000001,43.187659574468086,27.979166666666668,27.8125,49.625,Centro
2024-12-31,PUENTE ARANDA,Centro,18.0,15.43,58.0,37.0,34.5,61.0,Centro
2024-01-01,SAN CRISTÓBAL,Suroriental,20.791666666666668,20.658333333333335,68.10375,38.904761904761905,33.75,58.166666666666664,Suroriental
2024-01-02,SAN CRISTÓBAL,Suroriental,16.833333333333332,16.707916666666666,59.566250000000004,37.25,36.458333333333336,62.416666666666664,Suroriental
2024-01-03,SAN CRISTÓBAL,Suroriental,19.375,19.807916666666667,65.57666666666667,40.04761904761905,35.166666666666664,60.666666666666664,Suroriental
2024-01-04,SAN CRISTÓBAL,Suroriental,17.791666666666668,17.80708333333333,60.869166666666665,42.0,40.125,66.58333333333333,Suroriental
2024-01-05,SAN CRISTÓBAL,Suroriental,17.25,17.214583333333334,59.124583333333334,42.458333333333336,43.25,71.79166666666667,Suroriental
2024-01-06,SAN CRISTÓBAL,Suroriental,15.166666666666666,15.481249999999998,53.57541666666666,22.166666666666668,22.25,41.125,Suroriental
2024-01-07,SAN CRISTÓBAL,Suroriental,5.0,5.014166666666667,19.30695652173913,15.791666666666666,15.5,28.75,Suroriental
2024-01-08,SAN CRISTÓBAL,Suroriental,9.458333333333334,9.44125,36.880833333333335,18.875,18.5,34.291666666666664,Suroriental
2024-01-09,SAN CRISTÓBAL,Suroriental,16.833333333333332,16.796666666666667,53.01333333333334,27.08695652173913,25.666666666666668,44.78260869565217,Suroriental
2024-01-10,SAN CRISTÓBAL,Suroriental,25.75,24.82041666666667,75.46708333333333,28.772727272727273,25.583333333333332,44.708333333333336,Suroriental
2024-01-11,SAN CRISTÓBAL,Suroriental,18.375,18.66,64.79666666666667,31.333333333333332,30.541666666666668,52.208333333333336,Suroriental
2024-01-12,SAN CRISTÓBAL,Suroriental,24.25,24.24083333333333,75.77874999999999,34.69565217391305,32.333333333333336,56.5,Suroriental
2024-01-13,SAN CRISTÓBAL,Suroriental,23.833333333333332,23.552916666666665,75.08791666666666,45.041666666666664,44.375,73.75,Suroriental
2024-01-14,SAN CRISTÓBAL,Suroriental,20.166666666666668,20.965833333333336,65.55250000000001,29.958333333333332,30.5,54.333333333333336,Suroriental
2024-01-15,SAN CRISTÓBAL,Suroriental,9.25,9.417083333333332,37.21541666666667,19.083333333333332,18.75,34.791666666666664,Suroriental
2024-01-16,SAN CRISTÓBAL,Suroriental,11.166666666666666,11.154583333333333,39.25791666666667,15.791666666666666,15.583333333333334,28.875,Suroriental
2024-01-17,SAN CRISTÓBAL,Suroriental,3.6666666666666665,1.8310526315789473,7.247,15.416666666666666,15.041666666666666,28.083333333333332,Suroriental
2024-01-18,SAN CRISTÓBAL,Suroriental,17.170833333333334,17.187326754385968,56.715687439613525,15.791666666666666,15.083333333333334,28.166666666666668,Suroriental
2024-01-19,SAN CRISTÓBAL,Suroriental,9.25,8.955,36.63999999999999,20.75,19.958333333333332,37.083333333333336,Suroriental
2024-01-20,SAN CRISTÓBAL,Suroriental,8.125,8.072916666666666,32.689166666666665,15.916666666666666,15.708333333333334,29.25,Suroriental
2024-01-21,SAN CRISTÓBAL,Suroriental,5.291666666666667,5.449166666666667,22.703333333333333,14.833333333333334,14.083333333333334,26.541666666666668,Suroriental
2024-01-22,SAN CRISTÓBAL,Suroriental,4.583333333333333,4.567916666666666,19.03333333333333,16.347826086956523,15.125,28.25,Suroriental
2024-01-23,SAN CRISTÓBAL,Suroriental,7.541666666666667,7.615416666666666,31.109583333333333,17.652173913043477,16.541666666666668,30.708333333333332,Suroriental
2024-01-24,SAN CRISTÓBAL,Suroriental,17.666666666666668,17.079583333333336,58.36541666666667,18.708333333333332,18.083333333333332,33.25,Suroriental
2024-01-25,SAN CRISTÓBAL,Suroriental,28.166666666666668,28.014166666666668,85.49875000000002,43.43478260869565,39.75,65.875,Suroriental
2024-01-26,SAN CRISTÓBAL,Suroriental,30.833333333333332,31.135,92.59291666666665,41.04347826086956,39.875,67.08333333333333,Suroriental
2024-01-27,SAN CRISTÓBAL,Suroriental,28.25,28.25208333333333,85.70708333333333,54.958333333333336,52.583333333333336,87.43478260869566,Suroriental
2024-01-28,SAN CRISTÓBAL,Suroriental,25.375,26.102500000000003,80.44666666666666,53.375,54.125,87.625,Suroriental
2024-01-29,SAN CRISTÓBAL,Suroriental,19.25,20.12125,67.86958333333334,27.75,28.0,50.458333333333336,Suroriental
2024-01-30,SAN CRISTÓBAL,Suroriental,24.708333333333332,25.359583333333333,79.35375,32.625,31.958333333333332,56.708333333333336,Suroriental
2024-01-31,SAN CRISTÓBAL,Suroriental,31.125,31.323333333333334,93.04083333333334,39.25,39.125,67.04166666666667,Suroriental
2024-02-01,SAN CRISTÓBAL,Suroriental,23.791666666666668,24.135833333333334,76.35916666666667,33.958333333333336,33.458333333333336,58.041666666666664,Suroriental
2024-02-02,SAN CRISTÓBAL,Suroriental,15.375,15.922916666666666,57.732916666666675,30.708333333333332,31.791666666666668,55.75,Suroriental
2024-02-03,SAN CRISTÓBAL,Suroriental,17.375,18.04041666666667,63.06458333333334,25.458333333333332,24.375,44.25,Suroriental
2024-02-04,SAN CRISTÓBAL,Suroriental,12.916666666666666,13.037916666666668,50.321739130434786,20.75,21.541666666666668,39.375,Suroriental
2024-02-05,SAN CRISTÓBAL,Suroriental,15.761904761904763,13.659166666666666,47.41625,23.5,23.458333333333332,43.583333333333336,Suroriental
2024-02-06,SAN CRISTÓBAL,Suroriental,10.208333333333334,10.532916666666665,41.84791666666667,25.625,26.75,48.375,Suroriental
2024-02-07,SAN CRISTÓBAL,Suroriental,7.375,7.4975,31.020833333333332,24.458333333333332,23.791666666666668,43.291666666666664,Suroriental
2024-02-08,SAN CRISTÓBAL,Suroriental,16.0,14.013,51.0085,43.041666666666664,41.416666666666664,70.29166666666667,Suroriental
2024-02-09,SAN CRISTÓBAL,Suroriental,11.304347826086957,10.221052631578948,36.37,33.708333333333336,34.375,58.666666666666664,Suroriental
2024-02-10,SAN CRISTÓBAL,Suroriental,8.333333333333334,8.20875,32.626666666666665,29.458333333333332,29.791666666666668,53.125,Suroriental
2024-02-11,SAN CRISTÓBAL,Suroriental,7.916666666666667,7.732083333333333,32.21958333333333,28.041666666666668,27.75,49.91304347826087,Suroriental
2024-02-12,SAN CRISTÓBAL,Suroriental,17.458333333333332,17.72583333333333,60.67541666666667,55.0,52.625,85.91666666666667,Suroriental
2024-02-13,SAN CRISTÓBAL,Suroriental,23.458333333333332,23.650000000000002,75.29166666666667,43.208333333333336,43.458333333333336,72.95833333333333,Suroriental
2024-02-14,SAN CRISTÓBAL,Suroriental,15.083333333333334,15.137916666666667,54.94333333333333,34.416666666666664,34.608695652173914,60.95652173913044,Suroriental
2024-02-15,SAN CRISTÓBAL,Suroriental,11.291666666666666,11.532083333333333,46.76772727272728,36.958333333333336,37.083333333333336,64.33333333333333,Suroriental
2024-02-16,SAN CRISTÓBAL,Suroriental,8.958333333333334,8.92608695652174,35.16347826086957,35.08695652173913,33.083333333333336,56.125,Suroriental
2024-02-17,SAN CRISTÓBAL,Suroriental,6.291666666666667,6.99375,29.028750000000002,29.125,28.041666666666668,49.95652173913044,Suroriental
2024-02-18,SAN CRISTÓBAL,Suroriental,12.291666666666666,11.94,45.770434782608696,36.958333333333336,36.791666666666664,64.34782608695652,Suroriental
2024-02-19,SAN CRISTÓBAL,Suroriental,23.208333333333332,23.245,74.4375,49.291666666666664,50.25,82.625,Suroriental
2024-02-20,SAN CRISTÓBAL,Suroriental,20.625,22.26458333333333,71.17521739130434,65.95833333333333,64.16666666666667,97.75,Suroriental
2024-02-21,SAN CRISTÓBAL,Suroriental,17.833333333333332,17.582916666666666,62.53125,58.125,57.75,94.91304347826087,Suroriental
2024-02-22,SAN CRISTÓBAL,Suroriental,14.375,14.64,55.1675,49.791666666666664,50.75,83.0,Suroriental
2024-02-23,SAN CRISTÓBAL,Suroriental,19.458333333333332,19.157916666666665,64.76208333333334,44.541666666666664,43.041666666666664,72.04166666666667,Suroriental
2024-02-24,SAN CRISTÓBAL,Suroriental,21.875,22.661666666666672,73.20916666666666,58.041666666666664,54.291666666666664,87.08333333333333,Suroriental
2024-02-25,SAN CRISTÓBAL,Suroriental,21.083333333333332,20.35291666666667,67.60166666666667,39.208333333333336,39.958333333333336,68.20833333333333,Suroriental
2024-02-26,SAN CRISTÓBAL,Suroriental,27.958333333333332,28.227500000000003,85.69541666666667,53.125,54.041666666666664,88.20833333333333,Suroriental
2024-02-27,SAN CRISTÓBAL,Suroriental,34.333333333333336,34.37375,99.24833333333333,46.791666666666664,48.125,79.29166666666667,Suroriental
2024-02-28,SAN CRISTÓBAL,Suroriental,24.833333333333332,25.5,79.18260869565216,49.958333333333336,55.1875,89.0,Suroriental
2024-02-29,SAN CRISTÓBAL,Suroriental,26.125,26.367391304347827,81.03478260869566,54.083333333333336,52.47826086956522,85.6086956521739,Suroriental
2024-03-01,SAN CRISTÓBAL,Suroriental,27.583333333333332,27.64708333333333,83.69583333333334,50.583333333333336,50.375,82.41666666666667,Suroriental
2024-03-02,SAN CRISTÓBAL,Suroriental,34.208333333333336,33.785833333333336,97.41958333333332,59.875,59.416666666666664,95.25,Suroriental
2024-03-03,SAN CRISTÓBAL,Suroriental,24.238095238095237,20.87291666666667,66.71166666666666,37.166666666666664,37.291666666666664,64.54166666666667,Suroriental
2024-03-04,SAN CRISTÓBAL,Suroriental,25.791666666666668,26.570416666666663,82.00541666666668,37.416666666666664,36.375,63.333333333333336,Suroriental
2024-03-05,SAN CRISTÓBAL,Suroriental,32.208333333333336,32.030833333333334,94.34958333333333,45.875,45.916666666666664,75.26086956521739,Suroriental
2024-03-06,SAN CRISTÓBAL,Suroriental,32.0,31.768333333333334,93.37124999999999,44.52173913043478,41.958333333333336,71.08333333333333,Suroriental
2024-03-07,SAN CRISTÓBAL,Suroriental,34.25,34.28791666666667,99.17,38.833333333333336,38.75,66.45833333333333,Suroriental
2024-03-08,SAN CRISTÓBAL,Suroriental,26.708333333333332,27.042916666666667,82.98666666666666,42.1,34.833333333333336,60.583333333333336,Suroriental
2024-03-09,SAN CRISTÓBAL,Suroriental,21.083333333333332,21.20375,69.43208333333332,24.125,24.166666666666668,44.666666666666664,Suroriental
2024-03-10,SAN CRISTÓBAL,Suroriental,13.166666666666666,13.277499999999998,49.53583333333333,24.583333333333332,23.791666666666668,43.875,Suroriental
2024-03-11,SAN CRISTÓBAL,Suroriental,19.666666666666668,19.672916666666666,66.6975,29.166666666666668,28.833333333333332,52.75,Suroriental
2024-03-12,SAN CRISTÓBAL,Suroriental,26.833333333333332,26.24,81.13333333333333,37.541666666666664,36.416666666666664,62.875,Suroriental
2024-03-13,SAN CRISTÓBAL,Suroriental,22.833333333333332,23.210833333333337,73.8775,34.791666666666664,34.833333333333336,61.333333333333336,Suroriental
2024-03-14,SAN CRISTÓBAL,Suroriental,23.583333333333332,23.222083333333334,74.38958333333333,30.0,29.5,53.416666666666664,Suroriental
2024-03-15,SAN CRISTÓBAL,Suroriental,29.833333333333332,29.825416666666666,89.38916666666667,33.0,31.083333333333332,55.166666666666664,Suroriental
2024-03-16,SAN CRISTÓBAL,Suroriental,28.91304347826087,27.642500000000002,84.22500000000001,37.958333333333336,37.166666666666664,63.958333333333336,Suroriental
2024-03-17,SAN CRISTÓBAL,Suroriental,20.958333333333332,21.68625,67.44666666666667,31.875,32.083333333333336,57.458333333333336,Suroriental
2024-03-18,SAN CRISTÓBAL,Suroriental,24.333333333333332,23.89375,75.72000000000001,33.791666666666664,33.291666666666664,59.125,Suroriental
2024-03-19,SAN CRISTÓBAL,Suroriental,18.583333333333332,18.67625,65.44217391304348,25.083333333333332,24.583333333333332,45.583333333333336,Suroriental
2024-03-20,SAN CRISTÓBAL,Suroriental,33.75,32.880833333333335,96.32375000000002,51.04347826086956,47.416666666666664,77.45833333333333,Suroriental
2024-03-21,SAN CRISTÓBAL,Suroriental,35.791666666666664,35.620416666666664,102.54458333333334,49.708333333333336,49.708333333333336,81.70833333333333,Suroriental
2024-03-22,SAN CRISTÓBAL,Suroriental,45.875,45.53916666666667,124.50999999999999,66.33333333333333,64.58333333333333,103.41666666666667,Suroriental
2024-03-23,SAN CRISTÓBAL,Suroriental,45.791666666666664,45.885,124.68083333333334,60.8,38.3,56.54545454545455,Suroriental
2024-03-24,SAN CRISTÓBAL,Suroriental,34.041666666666664,35.19833333333333,102.72208333333333,41.182447412657304,39.535423197492165,67.00455454091136,Suroriental
2024-03-25,SAN CRISTÓBAL,Suroriental,23.416666666666668,23.96166666666667,76.27833333333334,41.182447412657304,39.535423197492165,67.00455454091136,Suroriental
2024-03-26,SAN CRISTÓBAL,Suroriental,22.583333333333332,22.904583333333335,73.93041666666666,45.90909090909091,44.72727272727273,74.9090909090909,Suroriental
2024-03-27,SAN CRISTÓBAL,Suroriental,22.208333333333332,21.895416666666666,71.68708333333333,50.416666666666664,50.541666666666664,82.75,Suroriental
2024-03-28,SAN CRISTÓBAL,Suroriental,29.666666666666668,30.364166666666666,90.20208333333335,48.791666666666664,49.125,80.66666666666667,Suroriental
2024-03-29,SAN CRISTÓBAL,Suroriental,28.875,28.765000000000004,86.12958333333331,43.791666666666664,42.916666666666664,72.0,Suroriental
2024-03-30,SAN CRISTÓBAL,Suroriental,28.75,29.489166666666666,88.73458333333333,37.166666666666664,37.375,64.625,Suroriental
2024-03-31,SAN CRISTÓBAL,Suroriental,27.416666666666668,28.5525,86.28083333333335,42.041666666666664,41.166666666666664,69.91666666666667,Suroriental
2024-04-01,SAN CRISTÓBAL,Suroriental,33.625,23.450416666666666,69.62083333333332,50.869565217391305,48.958333333333336,80.625,Suroriental
2024-04-02,SAN CRISTÓBAL,Suroriental,22.76923076923077,16.730625,55.957499999999996,42.666666666666664,41.458333333333336,69.91666666666667,Suroriental
2024-04-03,SAN CRISTÓBAL,Suroriental,31.208333333333332,31.390416666666667,92.85958333333333,44.416666666666664,44.75,75.33333333333333,Suroriental
2024-04-04,SAN CRISTÓBAL,Suroriental,15.833333333333334,16.36791666666667,56.357916666666675,21.956521739130434,20.958333333333332,38.666666666666664,Suroriental
2024-04-05,SAN CRISTÓBAL,Suroriental,10.833333333333334,11.275,41.93913043478261,22.875,22.208333333333332,40.75,Suroriental
2024-04-06,SAN CRISTÓBAL,Suroriental,10.75,10.283333333333333,41.630833333333335,21.82608695652174,20.208333333333332,37.17391304347826,Suroriental
2024-04-07,SAN CRISTÓBAL,Suroriental,21.041666666666668,20.87666666666667,70.09739130434782,29.130434782608695,27.333333333333332,48.869565217391305,Suroriental
2024-04-08,SAN CRISTÓBAL,Suroriental,20.75,20.3925,68.1975,31.958333333333332,31.333333333333332,55.75,Suroriental
2024-04-09,SAN CRISTÓBAL,Suroriental,27.333333333333332,27.283749999999998,83.36041666666667,41.91304347826087,39.583333333333336,67.16666666666667,Suroriental
2024-04-10,SAN CRISTÓBAL,Suroriental,29.875,30.065833333333334,89.95291666666667,41.75,40.583333333333336,68.66666666666667,Suroriental
2024-04-11,SAN CRISTÓBAL,Suroriental,29.61904761904762,25.669999999999998,79.33083333333333,46.5,46.25,77.20833333333333,Suroriental
2024-04-12,SAN CRISTÓBAL,Suroriental,31.958333333333332,31.792083333333334,93.00416666666668,46.904761904761905,40.916666666666664,69.375,Suroriental
2024-04-13,SAN CRISTÓBAL,Suroriental,39.791666666666664,39.44416666666667,110.78666666666668,56.041666666666664,54.833333333333336,89.45833333333333,Suroriental
2024-04-14,SAN CRISTÓBAL,Suroriental,27.142857142857142,24.21875,75.26791666666666,45.08695652173913,43.125,72.20833333333333,Suroriental
2024-04-15,SAN CRISTÓBAL,Suroriental,38.333333333333336,37.64124999999999,106.02583333333332,51.82608695652174,48.583333333333336,80.79166666666667,Suroriental
2024-04-16,SAN CRISTÓBAL,Suroriental,34.041666666666664,34.54208333333333,99.6075,41.95652173913044,40.125,69.0,Suroriental
2024-04-17,SAN CRISTÓBAL,Suroriental,28.958333333333332,29.12125,87.75291666666668,45.30434782608695,42.083333333333336,71.20833333333333,Suroriental
2024-04-18,SAN CRISTÓBAL,Suroriental,44.25,44.10750000000001,121.49416666666667,57.56521739130435,56.208333333333336,91.125,Suroriental
2024-04-19,SAN CRISTÓBAL,Suroriental,16.625,17.565,59.529583333333335,22.73913043478261,21.541666666666668,39.5,Suroriental
2024-04-20,SAN CRISTÓBAL,Suroriental,23.73913043478261,22.577916666666667,72.89166666666667,30.17391304347826,28.541666666666668,50.166666666666664,Suroriental
2024-04-21,SAN CRISTÓBAL,Suroriental,9.708333333333334,10.449583333333333,38.992916666666666,19.0,18.75,34.0,Suroriental
2024-04-22,SAN CRISTÓBAL,Suroriental,11.166666666666666,10.46375,38.778260869565216,19.681818181818183,17.125,31.916666666666668,Suroriental
2024-04-23,SAN CRISTÓBAL,Suroriental,26.75,26.604583333333334,82.05000000000001,33.40909090909091,30.75,53.208333333333336,Suroriental
2024-04-24,SAN CRISTÓBAL,Suroriental,9.208333333333334,9.777916666666666,38.250416666666666,20.791666666666668,19.958333333333332,36.875,Suroriental
2024-04-25,SAN CRISTÓBAL,Suroriental,13.375,13.409583333333336,47.89291666666667,25.541666666666668,25.5,46.375,Suroriental
2024-04-26,SAN CRISTÓBAL,Suroriental,15.695652173913043,14.50291666666667,53.97666666666667,26.375,25.75,46.416666666666664,Suroriental
2024-04-27,SAN CRISTÓBAL,Suroriental,15.833333333333334,16.175416666666667,55.00958333333333,30.652173913043477,28.083333333333332,50.416666666666664,Suroriental
2024-04-28,SAN CRISTÓBAL,Suroriental,8.5,8.945833333333333,34.92250000000001,22.363636363636363,20.625,38.0,Suroriental
2024-04-29,SAN CRISTÓBAL,Suroriental,15.916666666666666,14.609583333333333,47.185,33.21739130434783,31.416666666666668,54.708333333333336,Suroriental
2024-04-30,SAN CRISTÓBAL,Suroriental,28.291666666666668,29.225833333333338,87.9425,25.454545454545453,23.0,41.708333333333336,Suroriental
2024-05-01,SAN CRISTÓBAL,Suroriental,10.75,11.171666666666667,40.62173913043478,11.25,10.833333333333334,20.375,Suroriental
2024-05-02,SAN CRISTÓBAL,Suroriental,12.375,11.3775,41.37416666666667,28.434782608695652,26.625,46.75,Suroriental
2024-05-03,SAN CRISTÓBAL,Suroriental,15.458333333333334,15.742916666666668,55.097500000000004,22.75,22.166666666666668,40.083333333333336,Suroriental
2024-05-04,SAN CRISTÓBAL,Suroriental,16.458333333333332,16.929166666666667,57.35166666666667,22.041666666666668,21.666666666666668,39.0,Suroriental
2024-05-05,SAN CRISTÓBAL,Suroriental,6.625,6.879166666666667,28.615416666666665,10.833333333333334,10.541666666666666,19.916666666666668,Suroriental
2024-05-06,SAN CRISTÓBAL,Suroriental,4.041666666666667,4.045833333333333,16.813333333333333,11.166666666666666,10.458333333333334,20.0,Suroriental
2024-05-07,SAN CRISTÓBAL,Suroriental,3.772727272727273,3.2304166666666667,13.46125,13.73913043478261,12.666666666666666,23.708333333333332,Suroriental
2024-05-08,SAN CRISTÓBAL,Suroriental,12.833333333333334,12.381666666666668,47.99041666666667,19.304347826086957,17.833333333333332,32.541666666666664,Suroriental
2024-05-09,SAN CRISTÓBAL,Suroriental,16.125,16.624583333333334,56.095416666666665,19.708333333333332,19.083333333333332,35.041666666666664,Suroriental
2024-05-10,SAN CRISTÓBAL,Suroriental,10.541666666666666,10.721249999999998,39.2575,15.173913043478262,14.25,26.458333333333332,Suroriental
2024-05-11,SAN CRISTÓBAL,Suroriental,12.166666666666666,11.908333333333331,42.509166666666665,23.272727272727273,20.875,38.333333333333336,Suroriental
2024-05-12,SAN CRISTÓBAL,Suroriental,12.25,12.472083333333336,46.10375000000001,25.083333333333332,24.791666666666668,43.958333333333336,Suroriental
2024-05-13,SAN CRISTÓBAL,Suroriental,3.7083333333333335,3.7533333333333334,15.643333333333333,10.5,9.916666666666666,18.458333333333332,Suroriental
2024-05-14,SAN CRISTÓBAL,Suroriental,3.391304347826087,3.2283333333333335,13.451666666666668,18.5,17.708333333333332,32.875,Suroriental
2024-05-15,SAN CRISTÓBAL,Suroriental,8.8,4.4765,17.34095238095238,23.956521739130434,22.25,40.208333333333336,Suroriental
2024-05-16,SAN CRISTÓBAL,Suroriental,27.333333333333332,26.673333333333336,81.17583333333333,27.583333333333332,27.75,48.458333333333336,Suroriental
2024-05-17,SAN CRISTÓBAL,Suroriental,8.916666666666666,9.170833333333334,36.4425,14.791666666666666,14.291666666666666,26.625,Suroriental
2024-05-18,SAN CRISTÓBAL,Suroriental,12.375,12.401666666666666,42.339999999999996,16.208333333333332,15.75,29.0,Suroriental
2024-05-19,SAN CRISTÓBAL,Suroriental,2.625,2.59625,10.81541666666667,9.791666666666666,9.583333333333334,18.041666666666668,Suroriental
2024-05-20,SAN CRISTÓBAL,Suroriental,3.1666666666666665,3.20875,13.367083333333335,8.208333333333334,7.791666666666667,14.708333333333334,Suroriental
2024-05-21,SAN CRISTÓBAL,Suroriental,4.333333333333333,4.320833333333333,16.36130434782609,11.666666666666666,11.25,21.0,Suroriental
2024-05-22,SAN CRISTÓBAL,Suroriental,3.1666666666666665,3.1787499999999995,13.24,10.833333333333334,10.416666666666666,19.416666666666668,Suroriental
2024-05-23,SAN CRISTÓBAL,Suroriental,5.625,5.507916666666667,21.761666666666667,18.0,14.875,27.583333333333332,Suroriental
2024-05-24,SAN CRISTÓBAL,Suroriental,13.375,12.8225,47.77,23.782608695652176,22.125,39.041666666666664,Suroriental
2024-05-25,SAN CRISTÓBAL,Suroriental,18.291666666666668,18.497916666666665,60.60583333333333,15.916666666666666,15.875,29.5,Suroriental
2024-05-26,SAN CRISTÓBAL,Suroriental,4.625,5.075833333333333,21.148750000000003,11.041666666666666,10.791666666666666,20.083333333333332,Suroriental
2024-05-27,SAN CRISTÓBAL,Suroriental,1.25,1.2504166666666665,5.210833333333333,10.5,10.041666666666666,19.0,Suroriental
2024-05-28,SAN CRISTÓBAL,Suroriental,4.833333333333333,4.8,19.366249999999997,14.227272727272727,12.333333333333334,22.625,Suroriental
2024-05-29,SAN CRISTÓBAL,Suroriental,5.125,5.15125,21.19125,9.333333333333334,9.041666666666666,16.875,Suroriental
2024-05-30,SAN CRISTÓBAL,Suroriental,5.333333333333333,5.112916666666667,21.305,10.958333333333334,10.458333333333334,19.75,Suroriental
2024-05-31,SAN CRISTÓBAL,Suroriental,15.166666666666666,15.386666666666665,51.86333333333334,7.521739130434782,6.625,12.875,Suroriental
2024-06-01,SAN CRISTÓBAL,Suroriental,1.9166666666666667,1.9262500000000002,8.025416666666667,7.208333333333333,6.166666666666667,12.125,Suroriental
2024-06-02,SAN CRISTÓBAL,Suroriental,2.9166666666666665,2.93625,12.234166666666667,10.666666666666666,10.458333333333334,19.541666666666668,Suroriental
2024-06-03,SAN CRISTÓBAL,Suroriental,1.0952380952380953,0.9595833333333333,3.999166666666667,8.375,7.958333333333333,15.041666666666666,Suroriental
2024-06-04,SAN CRISTÓBAL,Suroriental,1.4583333333333333,1.4533333333333334,6.0562499999999995,8.166666666666666,7.75,14.583333333333334,Suroriental
2024-06-05,SAN CRISTÓBAL,Suroriental,2.5454545454545454,2.3695833333333334,9.872916666666667,9.166666666666666,8.708333333333334,16.416666666666668,Suroriental
2024-06-06,SAN CRISTÓBAL,Suroriental,1.894736842105263,1.4354166666666668,5.98125,11.208333333333334,10.333333333333334,19.416666666666668,Suroriental
2024-06-07,SAN CRISTÓBAL,Suroriental,16.0,16.002083333333335,52.26458333333333,17.52173913043478,16.75,30.083333333333332,Suroriental
2024-06-08,SAN CRISTÓBAL,Suroriental,2.4166666666666665,2.4466666666666668,10.196666666666667,10.625,10.125,19.166666666666668,Suroriental
2024-06-09,SAN CRISTÓBAL,Suroriental,2.25,2.1908333333333334,9.126666666666667,12.375,11.625,21.916666666666668,Suroriental
2024-06-10,SAN CRISTÓBAL,Suroriental,7.958333333333333,8.01375,30.289583333333336,11.416666666666666,11.166666666666666,20.916666666666668,Suroriental
2024-06-11,SAN CRISTÓBAL,Suroriental,2.9166666666666665,2.919166666666667,12.164583333333333,12.869565217391305,11.75,21.833333333333332,Suroriental
2024-06-12,SAN CRISTÓBAL,Suroriental,4.0588235294117645,2.8312500000000003,11.795833333333334,9.333333333333334,8.75,16.458333333333332,Suroriental
2024-06-13,SAN CRISTÓBAL,Suroriental,9.208333333333334,8.627916666666666,32.732173913043475,17.833333333333332,17.375,31.708333333333332,Suroriental
2024-06-14,SAN CRISTÓBAL,Suroriental,27.708333333333332,27.403750000000002,83.82416666666667,27.125,26.708333333333332,46.166666666666664,Suroriental
2024-06-15,SAN CRISTÓBAL,Suroriental,13.166666666666666,13.916666666666666,49.99583333333334,19.416666666666668,18.791666666666668,33.916666666666664,Suroriental
2024-06-16,SAN CRISTÓBAL,Suroriental,4.916666666666667,5.010833333333333,20.880833333333335,6.521739130434782,5.916666666666667,11.166666666666666,Suroriental
2024-06-17,SAN CRISTÓBAL,Suroriental,6.666666666666667,5.897500000000001,24.4375,13.304347826086957,12.583333333333334,23.333333333333332,Suroriental
2024-06-18,SAN CRISTÓBAL,Suroriental,13.583333333333334,12.577083333333334,43.14041666666666,21.26086956521739,19.416666666666668,35.0,Suroriental
2024-06-19,SAN CRISTÓBAL,Suroriental,14.666666666666666,15.244166666666667,55.44125,17.291666666666668,17.166666666666668,31.833333333333332,Suroriental
2024-06-20,SAN CRISTÓBAL,Suroriental,11.375,11.813749999999999,44.428333333333335,13.5,12.958333333333334,24.083333333333332,Suroriental
2024-06-21,SAN CRISTÓBAL,Suroriental,5.041666666666667,5.0304166666666665,20.425,14.956521739130435,13.958333333333334,25.458333333333332,Suroriental
2024-06-22,SAN CRISTÓBAL,Suroriental,14.666666666666666,14.503750000000002,49.877916666666664,17.82608695652174,17.0,29.958333333333332,Suroriental
2024-06-23,SAN CRISTÓBAL,Suroriental,9.083333333333334,9.145416666666668,34.55416666666667,13.130434782608695,11.875,22.208333333333332,Suroriental
2024-06-24,SAN CRISTÓBAL,Suroriental,5.125,5.225416666666667,21.771666666666665,11.541666666666666,11.25,21.0,Suroriental
2024-06-25,SAN CRISTÓBAL,Suroriental,5.291666666666667,5.316666666666666,22.086250000000003,8.6,7.136363636363637,12.956521739130435,Suroriental
2024-06-26,SAN CRISTÓBAL,Suroriental,1.75,1.7625,7.345,11.041666666666666,10.833333333333334,19.875,Suroriental
2024-06-27,SAN CRISTÓBAL,Suroriental,7.708333333333333,7.1575,29.45625,31.08695652173913,28.166666666666668,49.0,Suroriental
